video_id,track_id,num_frames,VCL,VSL,VAP
BP161286 (2)_SESSIONE 311025,87,2,0.179,0.179,0.179
BP161286 (2)_SESSIONE 311025,88,4,0.4565,0.2765,0.2317
BP161286 (2)_SESSIONE 311025,90,2,2.0074,2.0074,2.0074
BP161286 (2)_SESSIONE 311025,91,2,1.1408,1.1408,1.1408
BP161286 (2)_SESSIONE 311025,93,4,1.7521,1.75,0.8939
BP161286 (2)_SESSIONE 311025,94,3,0.4808,0.4725,0.2367
BP161286 (2)_SESSIONE 311025,95,6,0.7777,0.1331,0.264
BP161286 (2)_SESSIONE 311025,97,3,0.8598,0.7593,0.3845
BP161286 (2)_SESSIONE 311025,98,2,1.5075,1.5075,1.5075
BP161286 (2)_SESSIONE 311025,99,2,0.2672,0.2672,0.2672
BP161286 (2)_SESSIONE 311025,100,5,2.2184,1.1769,1.1479
BP161286 (2)_SESSIONE 311025,101,3,1.287,0.2739,0.2278
BP161286 (2)_SESSIONE 311025,102,3,0.7959,0.7914,0.3959
BP161286 (2)_SESSIONE 311025,103,4,0.4281,0.407,0.2443
BP161286 (2)_SESSIONE 311025,105,2,2.2827,2.2827,2.2827
BP161286 (2)_SESSIONE 311025,108,3,1.6042,0.7126,0.4269
BP161286 (2)_SESSIONE 311025,113,2,1.1068,1.1068,1.1068
BP161286 (2)_SESSIONE 311025,114,3,0.6364,0.6156,0.309
BP161286 (2)_SESSIONE 311025,115,2,1.1281,1.1281,1.1281
BP161286 (2)_SESSIONE 311025,116,2,0.3457,0.3457,0.3457
BP161286 (2)_SESSIONE 311025,119,4,1.5932,1.0402,0.8524
BP161286 (2)_SESSIONE 311025,120,8,2.1462,0.6046,0.8663
BP161286 (2)_SESSIONE 311025,124,2,1.5606,1.5606,1.5606
BP161286 (2)_SESSIONE 311025,127,2,0.15,0.15,0.15
BP161286 (2)_SESSIONE 311025,128,2,1.5117,1.5117,1.5117
BP161286 (2)_SESSIONE 311025,136,2,1.5042,1.5042,1.5042
BP161286 (2)_SESSIONE 311025,139,21,0.6937,0.3829,0.4386
BP161286 (2)_SESSIONE 311025,140,3,1.3536,1.3184,0.6612
BP161286 (2)_SESSIONE 311025,142,4,0.415,0.3335,0.199
BP161286 (2)_SESSIONE 311025,144,2,1.0966,1.0966,1.0966
BP161286 (2)_SESSIONE 311025,145,2,3.3983,3.3983,3.3983
BP161286 (2)_SESSIONE 311025,146,2,1.3163,1.3163,1.3163
BP161286 (2)_SESSIONE 311025,147,12,1.3811,0.644,0.8199
BP161286 (2)_SESSIONE 311025,149,2,0.7492,0.7492,0.7492
BP161286 (2)_SESSIONE 311025,150,7,0.4159,0.3711,0.3046
BP161286 (2)_SESSIONE 311025,151,3,2.6635,2.6632,1.3316
BP161286 (2)_SESSIONE 311025,152,3,1.7262,1.725,0.8626
BP161286 (2)_SESSIONE 311025,153,2,1.32,1.32,1.32
BP161286 (2)_SESSIONE 311025,155,13,1.1783,0.3314,0.7799
BP161286 (2)_SESSIONE 311025,156,4,1.3541,0.825,0.6142
BP161286 (2)_SESSIONE 311025,159,3,2.8173,2.7714,1.3883
BP161286 (2)_SESSIONE 311025,160,18,0.5844,0.2778,0.3188
BP161286 (2)_SESSIONE 311025,162,4,1.8908,0.7289,0.7074
BP161286 (2)_SESSIONE 311025,165,3,2.1541,0.1953,0.3672
BP161286 (2)_SESSIONE 311025,166,12,0.8735,0.3925,0.3542
BP161286 (2)_SESSIONE 311025,167,4,2.5279,0.9861,0.8533
BP161286 (2)_SESSIONE 311025,168,19,0.4691,0.3492,0.3303
BP161286 (2)_SESSIONE 311025,169,2,0.831,0.831,0.831
BP161286 (2)_SESSIONE 311025,171,8,0.9184,0.2105,0.4114
BP161286 (2)_SESSIONE 311025,172,4,0.2439,0.1352,0.0596
BP161286 (2)_SESSIONE 311025,177,2,0.0451,0.0451,0.0451
BP161286 (2)_SESSIONE 311025,178,14,0.579,0.382,0.3845
BP161286 (2)_SESSIONE 311025,179,7,2.0249,2.0189,1.6381
BP161286 (2)_SESSIONE 311025,180,2,2.3824,2.3824,2.3824
BP161286 (2)_SESSIONE 311025,182,15,0.9401,0.5224,0.571
BP161286 (2)_SESSIONE 311025,183,3,0.5796,0.4862,0.2472
BP161286 (2)_SESSIONE 311025,184,10,0.5168,0.3372,0.2658
BP161286 (2)_SESSIONE 311025,187,2,0.9683,0.9683,0.9683
BP161286 (2)_SESSIONE 311025,193,2,3.0994,3.0994,3.0994
BP161286 (2)_SESSIONE 311025,195,5,2.1985,2.1309,1.7736
BP161286 (2)_SESSIONE 311025,196,3,0.3954,0.3505,0.177
BP161286 (2)_SESSIONE 311025,202,2,2.5831,2.5831,2.5831
BP161286 (2)_SESSIONE 311025,204,16,0.7493,0.262,0.3265
BP161286 (2)_SESSIONE 311025,205,3,1.4143,0.6773,0.3623
BP161286 (2)_SESSIONE 311025,208,2,0.4638,0.4638,0.4638
BP161286 (2)_SESSIONE 311025,209,3,1.4316,1.2284,0.624
BP161286 (2)_SESSIONE 311025,210,7,1.8557,1.1562,0.9757
BP161286 (2)_SESSIONE 311025,211,3,2.3274,2.3075,1.1547
BP161286 (2)_SESSIONE 311025,217,5,0.3721,0.0773,0.1588
BP161286 (2)_SESSIONE 311025,219,2,0.6671,0.6671,0.6671
BP161286 (2)_SESSIONE 311025,220,15,0.4404,0.1906,0.2583
BP161286 (2)_SESSIONE 311025,221,14,0.6338,0.2215,0.2481
BP161286 (2)_SESSIONE 311025,223,2,1.1228,1.1228,1.1228
BP161286 (2)_SESSIONE 311025,225,5,1.2883,0.6682,0.6874
BP161286 (2)_SESSIONE 311025,227,7,1.479,0.6854,0.9063
BP161286 (2)_SESSIONE 311025,231,3,1.5004,1.169,0.6051
BP161286 (2)_SESSIONE 311025,232,2,2.8195,2.8195,2.8195
BP161286 (2)_SESSIONE 311025,237,2,1.8311,1.8311,1.8311
BP161286 (2)_SESSIONE 311025,242,2,2.5939,2.5939,2.5939
BP161286 (2)_SESSIONE 311025,243,2,2.0256,2.0256,2.0256
BP161286 (2)_SESSIONE 311025,244,2,2.6308,2.6308,2.6308
BP161286 (2)_SESSIONE 311025,245,7,0.6112,0.5503,0.4228
BP161286 (2)_SESSIONE 311025,246,3,1.2086,0.9721,0.5003
BP161286 (2)_SESSIONE 311025,247,3,2.377,0.4008,0.4315
BP161286 (2)_SESSIONE 311025,251,12,0.5556,0.2136,0.2626
BP161286 (2)_SESSIONE 311025,253,3,0.8354,0.1264,0.1392
BP161286 (2)_SESSIONE 311025,256,4,3.0125,3.0099,1.9742
BP161286 (2)_SESSIONE 311025,258,5,0.7511,0.1901,0.2102
BP161286 (2)_SESSIONE 311025,262,10,0.9677,0.1475,0.4242
BP161286 (2)_SESSIONE 311025,263,6,0.4711,0.388,0.3002
BP161286 (2)_SESSIONE 311025,267,3,1.8385,1.8024,0.9032
BP161286 (2)_SESSIONE 311025,270,10,1.4517,1.436,1.3131
BP161286 (2)_SESSIONE 311025,271,9,0.3885,0.092,0.1563
BP161286 (2)_SESSIONE 311025,272,3,0.4697,0.4193,0.2121
BP161286 (2)_SESSIONE 311025,276,8,1.0986,0.9453,0.8297
BP161286 (2)_SESSIONE 311025,278,2,3.4148,3.4148,3.4148
BP161286 (2)_SESSIONE 311025,280,3,3.2227,3.2227,1.6113
BP161286 (2)_SESSIONE 311025,281,8,1.395,1.0391,1.0418
BP161286 (2)_SESSIONE 311025,283,4,2.7119,1.4537,1.1171
BP161286 (2)_SESSIONE 311025,284,9,0.7162,0.3469,0.5027
BP161286 (2)_SESSIONE 311025,285,5,0.8988,0.232,0.192
BP161286 (2)_SESSIONE 311025,289,2,1.8002,1.8002,1.8002
BP161286 (2)_SESSIONE 311025,291,2,0.9546,0.9546,0.9546
BP161286 (2)_SESSIONE 311025,292,2,0.9569,0.9569,0.9569
BP161286 (2)_SESSIONE 311025,293,3,0.2856,0.2698,0.1355
BP161286 (2)_SESSIONE 311025,294,2,2.4795,2.4795,2.4795
BP161286 (2)_SESSIONE 311025,299,3,1.2094,0.2963,0.2216
BP161286 (2)_SESSIONE 311025,302,3,2.1993,2.1739,1.0884
BP161286 (2)_SESSIONE 311025,303,7,2.2848,2.2725,1.91
BP161286 (2)_SESSIONE 311025,308,7,1.3431,0.4131,0.6162
BP161286 (2)_SESSIONE 311025,309,2,1.1715,1.1715,1.1715
BP161286 (2)_SESSIONE 311025,310,5,0.6627,0.0683,0.2857
BP161286 (2)_SESSIONE 311025,311,6,1.0872,0.8364,0.6934
BP161286 (2)_SESSIONE 311025,315,2,0.301,0.301,0.301
BP161286 (2)_SESSIONE 311025,317,2,1.357,1.357,1.357
BP161286 (2)_SESSIONE 311025,318,2,0.175,0.175,0.175
BP161286 (2)_SESSIONE 311025,322,4,0.4247,0.2635,0.2121
BP161286 (2)_SESSIONE 311025,323,4,0.5307,0.2595,0.1176
BP161286 (2)_SESSIONE 311025,325,2,1.0713,1.0713,1.0713
BP161286 (2)_SESSIONE 311025,328,5,0.3748,0.1186,0.0934
BP161286 (2)_SESSIONE 311025,332,2,0.9605,0.9605,0.9605
BP161286 (2)_SESSIONE 311025,333,4,0.7646,0.6728,0.4463
BP161286 (2)_SESSIONE 311025,337,4,2.5869,2.5678,1.7653
BP161286 (2)_SESSIONE 311025,338,4,0.4562,0.2283,0.1377
BP161286 (2)_SESSIONE 311025,340,3,2.3024,2.2913,1.1463
BP161286 (2)_SESSIONE 311025,342,3,1.2534,0.8722,0.4551
BP161286 (2)_SESSIONE 311025,344,2,1.6683,1.6683,1.6683
BP161286 (2)_SESSIONE 311025,345,2,0.075,0.075,0.075
BP161286 (2)_SESSIONE 311025,346,3,1.7244,1.3876,0.7135
BP161286 (2)_SESSIONE 311025,348,3,0.6913,0.1847,0.1365
BP161286 (2)_SESSIONE 311025,349,3,0.1771,0.1201,0.0618
BP161286 (2)_SESSIONE 311025,352,2,1.286,1.286,1.286
BP161286 (2)_SESSIONE 311025,355,2,1.7641,1.7641,1.7641
BP161286 (2)_SESSIONE 311025,356,2,1.954,1.954,1.954
BP161286 (2)_SESSIONE 311025,357,2,1.4545,1.4545,1.4545
BP161286 (2)_SESSIONE 311025,359,2,0.8596,0.8596,0.8596
BP161286 (2)_SESSIONE 311025,360,2,1.1769,1.1769,1.1769
BP161286 (2)_SESSIONE 311025,361,2,1.5811,1.5811,1.5811
BP161286 (2)_SESSIONE 311025,362,2,2.2363,2.2363,2.2363
BP161286 (2)_SESSIONE 311025,363,2,2.517,2.517,2.517
BP161286 (2)_SESSIONE 311025,364,2,0.2136,0.2136,0.2136
BP161286 (3)_SESSIONE 311025,0,2,1.9355,1.9355,1.9355
BP161286 (3)_SESSIONE 311025,3,2,2.1639,2.1639,2.1639
BP161286 (3)_SESSIONE 311025,4,2,1.9015,1.9015,1.9015
BP161286 (3)_SESSIONE 311025,5,2,2.2946,2.2946,2.2946
BP161286 (3)_SESSIONE 311025,6,2,1.0966,1.0966,1.0966
BP161286 (3)_SESSIONE 311025,8,2,2.9435,2.9435,2.9435
BP161286 (3)_SESSIONE 311025,10,26,0.5181,0.0282,0.1749
BP161286 (3)_SESSIONE 311025,13,14,0.6065,0.0802,0.2786
BP161286 (3)_SESSIONE 311025,14,23,0.7982,0.1373,0.3169
BP161286 (3)_SESSIONE 311025,16,3,0.9936,0.7129,0.3571
BP161286 (3)_SESSIONE 311025,17,10,1.0554,0.5948,0.884
BP161286 (3)_SESSIONE 311025,18,11,0.555,0.3947,0.2951
BP161286 (3)_SESSIONE 311025,19,24,0.3107,0.0294,0.1302
BP161286 (3)_SESSIONE 311025,23,6,1.6319,1.2856,1.144
BP161286 (3)_SESSIONE 311025,24,8,1.0454,0.4716,0.6393
BP161286 (3)_SESSIONE 311025,26,5,1.2495,0.966,0.8039
BP161286 (3)_SESSIONE 311025,29,11,0.9082,0.53,0.4833
BP161286 (3)_SESSIONE 311025,30,16,0.8482,0.0172,0.3233
BP161286 (3)_SESSIONE 311025,31,17,1.0928,0.6055,0.7051
BP161286 (3)_SESSIONE 311025,32,21,0.5702,0.1681,0.2793
BP161286 (3)_SESSIONE 311025,34,3,0.9922,0.9912,0.4957
BP161286 (3)_SESSIONE 311025,35,9,0.865,0.2541,0.4524
BP161286 (3)_SESSIONE 311025,40,2,2.3953,2.3953,2.3953
BP161286 (3)_SESSIONE 311025,45,3,1.3426,0.9832,0.5143
BP161286 (3)_SESSIONE 311025,51,2,2.2535,2.2535,2.2535
BP161286 (3)_SESSIONE 311025,52,2,1.2133,1.2133,1.2133
BP161286 (3)_SESSIONE 311025,58,5,0.7056,0.2502,0.235
BP161286 (3)_SESSIONE 311025,61,3,1.5184,1.486,0.7447
BP161286 (3)_SESSIONE 311025,63,2,1.9254,1.9254,1.9254
BP161286 (3)_SESSIONE 311025,67,4,2.5738,2.5001,1.6623
BP161286 (3)_SESSIONE 311025,69,12,1.2234,1.0568,1.061
BP161286 (3)_SESSIONE 311025,70,6,2.6627,2.4962,2.1453
BP161286 (3)_SESSIONE 311025,72,3,1.3409,0.6894,0.345
BP161286 (3)_SESSIONE 311025,74,6,1.3712,0.9977,0.9063
BP161286 (3)_SESSIONE 311025,75,11,0.5059,0.1818,0.2937
BP161286 (3)_SESSIONE 311025,77,3,1.6478,1.6449,0.8226
BP161286 (3)_SESSIONE 311025,79,3,1.3916,1.3639,0.6825
BP161286 (3)_SESSIONE 311025,80,7,1.4132,0.5442,0.4637
BP161286 (3)_SESSIONE 311025,81,2,1.0236,1.0236,1.0236
BP161286 (3)_SESSIONE 311025,84,3,0.4702,0.1352,0.1003
BP161286 (3)_SESSIONE 311025,85,2,1.5019,1.5019,1.5019
BP161286 (3)_SESSIONE 311025,86,2,2.67,2.67,2.67
BP161286 (3)_SESSIONE 311025,91,4,1.0638,0.8517,0.6063
BP161286 (3)_SESSIONE 311025,92,5,1.8787,0.6565,0.8483
BP161286 (3)_SESSIONE 311025,93,14,1.2517,0.6564,1.0041
BP161286 (3)_SESSIONE 311025,94,2,2.6752,2.6752,2.6752
BP161286 (3)_SESSIONE 311025,95,2,0.9779,0.9779,0.9779
BP161286 (3)_SESSIONE 311025,98,8,0.6523,0.2415,0.2518
BP161286 (3)_SESSIONE 311025,99,23,0.7402,0.0638,0.2896
BP161286 (3)_SESSIONE 311025,100,6,1.9305,1.9203,1.5441
BP161286 (3)_SESSIONE 311025,101,2,0.85,0.85,0.85
BP161286 (3)_SESSIONE 311025,103,2,2.557,2.557,2.557
BP161286 (3)_SESSIONE 311025,105,4,2.14,1.2694,0.9491
BP161286 (3)_SESSIONE 311025,106,4,1.7264,1.3506,0.582
BP161286 (3)_SESSIONE 311025,110,6,1.5197,1.4962,1.2618
BP161286 (3)_SESSIONE 311025,111,2,1.3884,1.3884,1.3884
BP161286 (3)_SESSIONE 311025,119,2,1.0527,1.0527,1.0527
BP161286 (3)_SESSIONE 311025,120,2,0.619,0.619,0.619
BP161286 (3)_SESSIONE 311025,121,2,2.3741,2.3741,2.3741
BP161286 (3)_SESSIONE 311025,123,2,1.2003,1.2003,1.2003
BP161286 (3)_SESSIONE 311025,125,4,0.9478,0.4556,0.3086
BP161286 (3)_SESSIONE 311025,127,3,1.8464,1.6122,0.8198
BP161286 (3)_SESSIONE 311025,129,2,0.3384,0.3384,0.3384
BP161286 (3)_SESSIONE 311025,131,3,2.5249,2.4921,1.2479
BP161286 (3)_SESSIONE 311025,134,3,0.9385,0.9,0.4516
BP161286 (3)_SESSIONE 311025,136,3,0.7445,0.0895,0.1266
BP161286 (3)_SESSIONE 311025,137,2,1.2903,1.2903,1.2903
BP161286 (3)_SESSIONE 311025,138,2,2.1646,2.1646,2.1646
BP161286 (3)_SESSIONE 311025,140,6,1.5752,1.0563,0.9575
BP161286 (3)_SESSIONE 311025,142,4,1.2227,0.1253,0.217
BP161286 (3)_SESSIONE 311025,143,6,1.4964,1.1177,0.9988
BP161286 (3)_SESSIONE 311025,144,6,2.2734,2.1141,1.837
BP161286 (3)_SESSIONE 311025,146,2,2.2329,2.2329,2.2329
BP161286 (3)_SESSIONE 311025,147,2,1.0345,1.0345,1.0345
BP161286 (3)_SESSIONE 311025,155,4,1.9941,1.3448,1.0745
BP161286 (3)_SESSIONE 311025,156,17,0.3612,0.0661,0.159
BP161286 (3)_SESSIONE 311025,157,4,0.8142,0.8004,0.4829
BP161286 (3)_SESSIONE 311025,158,9,2.2354,0.4813,0.8306
BP161286 (3)_SESSIONE 311025,159,2,2.4466,2.4466,2.4466
BP161286 (3)_SESSIONE 311025,164,2,1.7287,1.7287,1.7287
BP161286 (3)_SESSIONE 311025,166,16,0.5905,0.2107,0.3874
BP161286 (3)_SESSIONE 311025,167,3,2.1444,2.1442,1.0721
BP161286 (3)_SESSIONE 311025,168,11,1.1379,1.0614,1.0153
BP161286 (3)_SESSIONE 311025,169,10,0.4001,0.0449,0.1082
BP161286 (3)_SESSIONE 311025,171,3,1.6661,1.656,0.8285
BP161286 (3)_SESSIONE 311025,172,6,1.7374,0.1498,0.5475
BP161286 (3)_SESSIONE 311025,174,2,2.1701,2.1701,2.1701
BP161286 (3)_SESSIONE 311025,175,2,0.5397,0.5397,0.5397
BP161286 (3)_SESSIONE 311025,176,5,1.9618,1.893,1.308
BP161286 (3)_SESSIONE 311025,177,2,1.7343,1.7343,1.7343
BP161286 (3)_SESSIONE 311025,181,6,1.4761,0.1625,0.535
BP161286 (3)_SESSIONE 311025,182,4,2.5402,2.2376,1.5855
BP161286 (3)_SESSIONE 311025,183,7,1.3944,0.8897,0.6858
BP161286 (3)_SESSIONE 311025,184,2,1.2625,1.2625,1.2625
BP161286 (3)_SESSIONE 311025,185,13,0.7402,0.3129,0.357
BP161286 (3)_SESSIONE 311025,188,13,1.0805,0.8408,0.8173
BP161286 (3)_SESSIONE 311025,189,3,1.9614,1.8698,0.9397
BP161286 (3)_SESSIONE 311025,190,2,2.695,2.695,2.695
BP161286 (3)_SESSIONE 311025,191,2,0.6943,0.6943,0.6943
BP161286 (3)_SESSIONE 311025,192,3,1.0509,1.0507,0.5253
BP161286 (3)_SESSIONE 311025,193,2,2.1773,2.1773,2.1773
BP161286 (3)_SESSIONE 311025,197,8,0.6072,0.337,0.3553
BP161286 (3)_SESSIONE 311025,199,3,2.416,2.3512,1.1791
BP161286 (3)_SESSIONE 311025,200,2,3.607,3.607,3.607
BP161286 (3)_SESSIONE 311025,204,4,1.9822,1.7849,1.2747
BP161286 (3)_SESSIONE 311025,206,4,1.5034,1.1566,0.9808
BP161286 (3)_SESSIONE 311025,207,3,2.235,2.1625,1.0853
BP161286 (3)_SESSIONE 311025,209,4,1.881,1.3342,1.1776
BP161286 (3)_SESSIONE 311025,211,2,0.5202,0.5202,0.5202
BP161286 (3)_SESSIONE 311025,212,5,1.4764,0.4322,0.6775
BP161286 (3)_SESSIONE 311025,213,8,1.9288,1.8724,1.7048
BP161286 (3)_SESSIONE 311025,214,2,1.7339,1.7339,1.7339
BP161286 (3)_SESSIONE 311025,215,3,2.1964,2.1939,1.0971
BP161286 (3)_SESSIONE 311025,216,3,2.0211,2.0074,1.0044
BP161286 (3)_SESSIONE 311025,217,3,1.7043,1.7043,0.8521
BP161286 (3)_SESSIONE 311025,218,2,2.1866,2.1866,2.1866
BP161286 (3)_SESSIONE 311025,219,2,2.9674,2.9674,2.9674
BP161286 (3)_SESSIONE 311025,221,3,0.3315,0.3052,0.1541
BP161286 (3)_SESSIONE 311025,222,8,1.3619,0.9914,0.8866
BP161286 (3)_SESSIONE 311025,225,3,2.1527,1.7864,0.915
BP161286 (3)_SESSIONE 311025,227,8,1.1719,0.208,0.338
BP161286 (3)_SESSIONE 311025,229,4,1.8875,1.8724,1.095
BP161286 (3)_SESSIONE 311025,233,7,0.8195,0.6561,0.5747
BP161286 (3)_SESSIONE 311025,235,2,2.5585,2.5585,2.5585
BP161286 (3)_SESSIONE 311025,237,7,2.3047,2.2015,1.9509
BP161286 (3)_SESSIONE 311025,238,2,1.0125,1.0125,1.0125
BP161286 (3)_SESSIONE 311025,240,4,1.742,1.6557,1.2
BP161286 (3)_SESSIONE 311025,242,6,0.314,0.3075,0.2109
BP161286 (3)_SESSIONE 311025,243,3,1.4878,1.4204,0.713
BP161286 (3)_SESSIONE 311025,244,5,1.7066,0.449,0.6943
BP161286 (3)_SESSIONE 311025,246,5,1.5557,1.0117,0.9263
BP161286 (3)_SESSIONE 311025,249,5,0.8035,0.7906,0.5998
BP161286 (3)_SESSIONE 311025,250,2,0.4507,0.4507,0.4507
BP161286 (3)_SESSIONE 311025,254,4,1.7639,0.4699,0.4576
BP161286 (3)_SESSIONE 311025,255,4,1.5535,1.4113,0.7154
BP161286 (3)_SESSIONE 311025,257,2,1.8499,1.8499,1.8499
BP161286 (3)_SESSIONE 311025,258,2,1.2482,1.2482,1.2482
BP161286 (3)_SESSIONE 311025,259,3,0.271,0.1976,0.0989
BP161286 (3)_SESSIONE 311025,262,3,0.6141,0.4924,0.2514
BP161286 (3)_SESSIONE 311025,263,3,0.5923,0.2035,0.1362
BP161286 (3)_SESSIONE 311025,264,3,1.4773,1.3476,0.6762
BP161286 (3)_SESSIONE 311025,265,2,0.3354,0.3354,0.3354
BP161286 (3)_SESSIONE 311025,270,3,1.7289,1.2498,0.6382
BP161286 (3)_SESSIONE 311025,271,3,0.8635,0.8539,0.4273
BP161286 (3)_SESSIONE 311025,272,3,1.1653,1.1652,0.5826
BP161286 (3)_SESSIONE 311025,274,2,0.7302,0.7302,0.7302
BP161286 (3)_SESSIONE 311025,278,2,0.9657,0.9657,0.9657
BP161286 (3)_SESSIONE 311025,281,2,1.8436,1.8436,1.8436
BP161286 (3)_SESSIONE 311025,282,2,0.6419,0.6419,0.6419
BP161286 (3)_SESSIONE 311025,283,2,2.2296,2.2296,2.2296
BP161286 (3)_SESSIONE 311025,285,2,1.4562,1.4562,1.4562
BP161286 (3)_SESSIONE 311025,286,2,1.1125,1.1125,1.1125
BP161286 (3)_SESSIONE 311025,287,2,1.8618,1.8618,1.8618
BP161286 (3)_SESSIONE 311025,288,2,1.4427,1.4427,1.4427
BP161286 (3)_SESSIONE 311025,290,2,1.1102,1.1102,1.1102
BP161286 (4)_SESSIONE 311025,0,3,2.0941,2.08,1.0408
BP161286 (4)_SESSIONE 311025,2,3,1.844,1.8252,0.9136
BP161286 (4)_SESSIONE 311025,4,3,0.5098,0.4108,0.2057
BP161286 (4)_SESSIONE 311025,5,3,0.6629,0.4439,0.2351
BP161286 (4)_SESSIONE 311025,7,2,1.8352,1.8352,1.8352
BP161286 (4)_SESSIONE 311025,8,4,1.1085,0.953,0.6305
BP161286 (4)_SESSIONE 311025,10,7,1.0859,0.6957,0.5599
BP161286 (4)_SESSIONE 311025,11,5,1.8783,0.5771,0.9131
BP161286 (4)_SESSIONE 311025,12,30,0.6059,0.203,0.3655
BP161286 (4)_SESSIONE 311025,13,8,1.1458,0.8211,0.7551
BP161286 (4)_SESSIONE 311025,15,20,0.5256,0.0702,0.2398
BP161286 (4)_SESSIONE 311025,16,2,0.4528,0.4528,0.4528
BP161286 (4)_SESSIONE 311025,17,5,0.9053,0.8777,0.8111
BP161286 (4)_SESSIONE 311025,18,5,1.5667,0.9927,0.7526
BP161286 (4)_SESSIONE 311025,20,3,1.5219,1.3417,0.6813
BP161286 (4)_SESSIONE 311025,22,3,1.6761,1.51,0.7647
BP161286 (4)_SESSIONE 311025,24,3,0.9938,0.9627,0.4829
BP161286 (4)_SESSIONE 311025,25,4,0.5531,0.0891,0.1294
BP161286 (4)_SESSIONE 311025,27,15,0.6327,0.2315,0.3175
BP161286 (4)_SESSIONE 311025,29,7,0.8066,0.1756,0.297
BP161286 (4)_SESSIONE 311025,30,3,1.7801,0.9902,0.5518
BP161286 (4)_SESSIONE 311025,32,27,0.6763,0.1877,0.4362
BP161286 (4)_SESSIONE 311025,34,2,1.6229,1.6229,1.6229
BP161286 (4)_SESSIONE 311025,35,30,0.6095,0.0496,0.2466
BP161286 (4)_SESSIONE 311025,37,3,1.1877,0.8669,0.4522
BP161286 (4)_SESSIONE 311025,39,11,1.3121,0.3067,0.6928
BP161286 (4)_SESSIONE 311025,40,16,0.4327,0.0681,0.1979
BP161286 (4)_SESSIONE 311025,41,30,0.598,0.1293,0.2841
BP161286 (4)_SESSIONE 311025,42,6,0.504,0.0316,0.1793
BP161286 (4)_SESSIONE 311025,43,19,0.5415,0.1764,0.3231
BP161286 (4)_SESSIONE 311025,45,8,1.1056,0.5988,0.6552
BP161286 (4)_SESSIONE 311025,46,10,1.1759,0.3229,0.4243
BP161286 (4)_SESSIONE 311025,48,2,2.1889,2.1889,2.1889
BP161286 (4)_SESSIONE 311025,52,5,2.3108,2.2913,1.8228
BP161286 (4)_SESSIONE 311025,54,3,1.2906,1.0728,0.5394
BP161286 (4)_SESSIONE 311025,55,2,1.6168,1.6168,1.6168
BP161286 (4)_SESSIONE 311025,56,3,1.8779,1.7108,0.8651
BP161286 (4)_SESSIONE 311025,57,2,1.625,1.625,1.625
BP161286 (4)_SESSIONE 311025,58,3,1.2004,0.9195,0.4773
BP161286 (4)_SESSIONE 311025,60,2,0.6033,0.6033,0.6033
BP161286 (4)_SESSIONE 311025,61,7,1.2522,1.1805,1.0199
BP161286 (4)_SESSIONE 311025,62,2,1.0277,1.0277,1.0277
BP161286 (4)_SESSIONE 311025,64,13,1.0637,0.166,0.4864
BP161286 (4)_SESSIONE 311025,67,17,1.1986,0.8875,0.9107
BP161286 (4)_SESSIONE 311025,68,7,1.0001,0.8069,0.8145
BP161286 (4)_SESSIONE 311025,72,3,1.4888,1.4876,0.7439
BP161286 (4)_SESSIONE 311025,74,3,0.8629,0.7538,0.3833
BP161286 (4)_SESSIONE 311025,76,5,2.3905,2.3766,1.7194
BP161286 (4)_SESSIONE 311025,77,7,1.01,0.2357,0.4913
BP161286 (4)_SESSIONE 311025,79,2,0.5551,0.5551,0.5551
BP161286 (4)_SESSIONE 311025,80,20,1.0213,0.2214,0.4681
BP161286 (4)_SESSIONE 311025,85,2,1.3163,1.3163,1.3163
BP161286 (4)_SESSIONE 311025,86,2,1.3101,1.3101,1.3101
BP161286 (4)_SESSIONE 311025,88,5,1.535,1.38,1.0927
BP161286 (4)_SESSIONE 311025,91,2,0.9657,0.9657,0.9657
BP161286 (4)_SESSIONE 311025,94,4,0.5697,0.2183,0.2469
BP161286 (4)_SESSIONE 311025,95,8,1.0714,0.2407,0.4817
BP161286 (4)_SESSIONE 311025,96,11,0.6037,0.0901,0.2504
BP161286 (4)_SESSIONE 311025,98,3,2.1148,2.0941,1.0482
BP161286 (4)_SESSIONE 311025,99,3,1.9957,1.9846,0.9929
BP161286 (4)_SESSIONE 311025,101,3,1.9982,1.9229,0.9652
BP161286 (4)_SESSIONE 311025,102,5,1.5963,0.5992,0.7243
BP161286 (4)_SESSIONE 311025,103,2,1.035,1.035,1.035
BP161286 (4)_SESSIONE 311025,107,2,1.4725,1.4725,1.4725
BP161286 (4)_SESSIONE 311025,108,2,1.7125,1.7125,1.7125
BP161286 (4)_SESSIONE 311025,109,2,1.1654,1.1654,1.1654
BP161286 (4)_SESSIONE 311025,110,2,2.2638,2.2638,2.2638
BP161286 (4)_SESSIONE 311025,112,4,1.5619,1.1335,0.8815
BP161286 (4)_SESSIONE 311025,114,2,0.856,0.856,0.856
BP161286 (4)_SESSIONE 311025,115,2,2.4731,2.4731,2.4731
BP161286 (4)_SESSIONE 311025,119,2,1.1424,1.1424,1.1424
BP161286 (4)_SESSIONE 311025,120,2,1.1506,1.1506,1.1506
BP161286 (4)_SESSIONE 311025,123,3,1.2484,0.6233,0.3571
BP161286 (4)_SESSIONE 311025,126,5,1.2393,0.7813,0.7716
BP161286 (4)_SESSIONE 311025,130,3,0.6407,0.3006,0.1549
